DataSource,X,Coastal,StationID,UID,Year,Season,JulianDate,Collection.Date,Sta_Desc,Latitude,Longitude,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr,BenSampID,RepNum,Gradient,Target.Count,StreamCate,Bioregion,Bioregionsize,BioregionSeason
VDEQ_BUG,Ref,NA,1BCDR045.30,1BCDR045.30_2018_Spring,2018,Spring,164,6/13/2018,Off Rt. 713 .5mi upstr Van Buren Furnace,38.972696,-78.560813,67,Ridge and Valley,67b,Northern Shale Valleys,PS71,VRO,Valley,Cedar Creek-Paddy Run,N,PS,Paddy Run-Cedar Creek,207000606,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060601,RL_1B_201701,VI,pH-6.5-9.5,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CDR11099,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BCUB000.40,1BCUB000.40_2011_Spring,2011,Spring,81,3/22/2011,ROUTE 613 BRIDGE,38.55416667,-78.59861111,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS38,VRO,Valley,Cub Run-Pitt Spring Run,N,PS,Pitt Spring Run-Cub Run,207000509,Shenandoah River Basin,1B,Potomac-Shenandoah,Page,139,20700050902,RL_1B_199350,VI,pH-6.5-9.5,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUB1693,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BCUB000.40,1BCUB000.40_2013_Fall,2013,Fall,261,9/18/2013,ROUTE 613 BRIDGE,38.55416667,-78.59861111,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS38,VRO,Valley,Cub Run-Pitt Spring Run,N,PS,Pitt Spring Run-Cub Run,207000509,Shenandoah River Basin,1B,Potomac-Shenandoah,Page,139,20700050902,RL_1B_199350,VI,pH-6.5-9.5,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUB5280,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BCUB000.40,1BCUB000.40_2016_Fall,2016,Fall,320,11/15/2016,ROUTE 613 BRIDGE,38.55416667,-78.59861111,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS38,VRO,Valley,Cub Run-Pitt Spring Run,N,PS,Pitt Spring Run-Cub Run,207000509,Shenandoah River Basin,1B,Potomac-Shenandoah,Page,139,20700050902,RL_1B_199350,VI,pH-6.5-9.5,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUB9138,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BFDY000.02,1BFDY000.02_2016_Fall,2016,Fall,308,11/3/2016,At Fridley Gap in GW National Forest,38.493507,-78.702624,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS60,VRO,Valley,Smith Creek-Mountain Run,N,PS,Mountain Run-Smith Creek,207000602,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,20700060202,RL_1B_197718,VI,PWS pH-6.5-9.5,Yes,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FDY9151,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BFDY000.02,1BFDY000.02_2017_Spring,2017,Spring,116,4/26/2017,At Fridley Gap in GW National Forest,38.493507,-78.702624,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS60,VRO,Valley,Smith Creek-Mountain Run,N,PS,Mountain Run-Smith Creek,207000602,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,20700060202,RL_1B_197718,VI,PWS pH-6.5-9.5,Yes,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FDY9729,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BFDY000.02,1BFDY000.02_2017_Fall,2017,Fall,269,9/26/2017,At Fridley Gap in GW National Forest,38.493507,-78.702624,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS60,VRO,Valley,Smith Creek-Mountain Run,N,PS,Mountain Run-Smith Creek,207000602,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,20700060202,RL_1B_197718,VI,PWS pH-6.5-9.5,Yes,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FDY10287,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BFDY000.02,1BFDY000.02_2018_Spring,2018,Spring,108,4/18/2018,At Fridley Gap in GW National Forest,38.493507,-78.702624,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS60,VRO,Valley,Smith Creek-Mountain Run,N,PS,Mountain Run-Smith Creek,207000602,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,20700060202,RL_1B_197718,VI,PWS pH-6.5-9.5,Yes,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FDY11103,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BGSR000.58,1BGSR000.58_2014_Spring,2014,Spring,98,4/8/2014,~ 200m upstream Rt. 604,39.0741,-78.4385,67,Ridge and Valley,67b,Northern Shale Valleys,PS72,VRO,Valley,Cedar Creek-Duck Run,N,PS,Duck Run-Cedar Creek,207000606,Shenandoah River Basin,1B,Potomac-Shenandoah,Frederick,69,20700060602,RL_1B_229965,IV,PWS pH-6.5-9.5,Yes,,,2,2,4.883582084,256,802,445.8968581,145.7086287,546,0,37.56760025,11.64707078,6.824170912,37.56760025,911.04,911.04,35.8677359,35.8677359,NA,GSR5906,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BGSR000.58,1BGSR000.58_2014_Fall,2014,Fall,247,9/4/2014,~ 200m upstream Rt. 604,39.0741,-78.4385,67,Ridge and Valley,67b,Northern Shale Valleys,PS72,VRO,Valley,Cedar Creek-Duck Run,N,PS,Duck Run-Cedar Creek,207000606,Shenandoah River Basin,1B,Potomac-Shenandoah,Frederick,69,20700060602,RL_1B_229965,IV,PWS pH-6.5-9.5,Yes,,,2,2,4.883582084,256,802,445.8968581,145.7086287,546,0,37.56760025,11.64707078,6.824170912,37.56760025,911.04,911.04,35.8677359,35.8677359,NA,GSR6405,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BLAR001.77,1BLAR001.77_2016_Spring,2016,Spring,116,4/25/2016,Bride near inter. 691/laurel run rd.,38.88848889,-78.70855833,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS65,VRO,Valley,Stony Creek-Riles Run,N,PS,Riles Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060401,RL_1B_200770,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR8524,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BLAR001.77,1BLAR001.77_2016_Fall,2016,Fall,301,10/27/2016,Bride near inter. 691/laurel run rd.,38.88848889,-78.70855833,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS65,VRO,Valley,Stony Creek-Riles Run,N,PS,Riles Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060401,RL_1B_200770,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR9152,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BLAR001.77,1BLAR001.77_2017_Spring,2017,Spring,109,4/19/2017,Bride near inter. 691/laurel run rd.,38.88848889,-78.70855833,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS65,VRO,Valley,Stony Creek-Riles Run,N,PS,Riles Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060401,RL_1B_200770,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR9731,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BLAR001.77,1BLAR001.77_2017_Fall,2017,Fall,306,11/2/2017,Bride near inter. 691/laurel run rd.,38.88848889,-78.70855833,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS65,VRO,Valley,Stony Creek-Riles Run,N,PS,Riles Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060401,RL_1B_200770,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR10289,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BLSC003.52,1BLSC003.52_2016_Spring,2016,Spring,116,4/25/2016,3.2mi NW FR 88/92 inter. at culvert,38.93765,-78.64582778,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS66,VRO,Valley,Stony Creek-Yellow Spring Run,N,PS,Yellow Spring Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060402,RL_1B_201685,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSC8527,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BLSC003.52,1BLSC003.52_2016_Fall,2016,Fall,301,10/27/2016,3.2mi NW FR 88/92 inter. at culvert,38.93765,-78.64582778,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS66,VRO,Valley,Stony Creek-Yellow Spring Run,N,PS,Yellow Spring Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060402,RL_1B_201685,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSC9154,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BLSC003.52,1BLSC003.52_2017_Spring,2017,Spring,108,4/18/2017,3.2mi NW FR 88/92 inter. at culvert,38.93765,-78.64582778,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS66,VRO,Valley,Stony Creek-Yellow Spring Run,N,PS,Yellow Spring Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060402,RL_1B_201685,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSC9734,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BLSC003.52,1BLSC003.52_2017_Fall,2017,Fall,306,11/2/2017,3.2mi NW FR 88/92 inter. at culvert,38.93765,-78.64582778,67,Ridge and Valley,67c,Northern Sandstone Ridges,PS66,VRO,Valley,Stony Creek-Yellow Spring Run,N,PS,Yellow Spring Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060402,RL_1B_201685,VI,,,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSC10291,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BNFS093.80,1BNFS093.80_2014_Spring,2014,Spring,149,5/29/2014,~ 1/4 mile upstream Cootes Store gage,38.6353,-78.8566,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS55,VRO,Valley,North Fork Shenandoah River-Turley Creek,N,PS,Turley Creek-North Fork Shenandoah River,207000603,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,20700060301,RL_1B_196686,IV,PWS pH-6.5-9.5,Yes,,,4,4,209.1607604,321,1228,596.3255966,163.1422049,907,0,51.65534592,15.50680615,8.8083817,51.65534592,52330.1,887.68,2060.24127,34.94805037,NA,NFS5922,1,Riffle,200,Large,Mountain,LargeMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BNFS093.80,1BNFS093.80_2014_Fall,2014,Fall,254,9/11/2014,~ 1/4 mile upstream Cootes Store gage,38.6353,-78.8566,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,PS55,VRO,Valley,North Fork Shenandoah River-Turley Creek,N,PS,Turley Creek-North Fork Shenandoah River,207000603,Shenandoah River Basin,1B,Potomac-Shenandoah,Rockingham,165,20700060301,RL_1B_196686,IV,PWS pH-6.5-9.5,Yes,,,4,4,209.1607604,321,1228,596.3255966,163.1422049,907,0,51.65534592,15.50680615,8.8083817,51.65534592,52330.1,887.68,2060.24127,34.94805037,NA,NFS6426,1,Riffle,200,Large,Mountain,LargeMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BNTH053.89,1BNTH053.89_2019_Spring,2019,Spring,114,4/24/2019,~2 miles above conf. w/ Little River,38.421806,-79.268389,67,Ridge and Valley,67d,Northern Dissected Ridges and Knobs,PS12,VRO,Valley,North River-Skidmore Fork,N,PS,Skidmore Fork-North River,207000504,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,15,20700050401,RL_1B_187748,VI,PWS,Yes,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTH12060,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BNTH053.89,1BNTH053.89_2019_Fall,2019,Fall,275,10/2/2019,~2 miles above conf. w/ Little River,38.421806,-79.268389,67,Ridge and Valley,67d,Northern Dissected Ridges and Knobs,PS12,VRO,Valley,North River-Skidmore Fork,N,PS,Skidmore Fork-North River,207000504,Shenandoah River Basin,1B,Potomac-Shenandoah,Augusta,15,20700050401,RL_1B_187748,VI,PWS,Yes,Yes,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NTH12630,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BSTY012.47,1BSTY012.47_2019_Spring,2019,Spring,161,6/10/2019,~0.3 miles u.s. Rt. 690,38.882694,-78.684667,67,Ridge and Valley,67b,Northern Shale Valleys,PS66,VRO,Valley,Stony Creek-Yellow Spring Run,N,PS,Yellow Spring Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060402,RL_1B_200779,V,pH-6.5-9.5,,Yes,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STY12071,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BSTY012.47,1BSTY012.47_2019_Fall,2019,Fall,246,9/3/2019,~0.3 miles u.s. Rt. 690,38.882694,-78.684667,67,Ridge and Valley,67b,Northern Shale Valleys,PS66,VRO,Valley,Stony Creek-Yellow Spring Run,N,PS,Yellow Spring Run-Stony Creek,207000604,Shenandoah River Basin,1B,Potomac-Shenandoah,Shenandoah,171,20700060402,RL_1B_200779,V,pH-6.5-9.5,,Yes,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STY12634,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,1BXEM001.88,1BXEM001.88_2019_Spring,2019,Spring,140,5/20/2019,~0.3 miles downstream Feltner Rd,39.061028,-77.949583,66,Blue Ridge,66b,Northern Sedimentary and Metasedimentary Ridges,PS84,VRO,Valley,Shenandoah River-Chapel Run,N,PS,Chapel Run-Shenandoah River,207000702,Shenandoah River Basin,1B,Potomac-Shenandoah,Clarke,43,20700070201,RL_1B_239489,IV,PWS pH-6.5-9.5,Yes,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XEM12072,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,1BXEM001.88,1BXEM001.88_2019_Fall,2019,Fall,310,11/6/2019,~0.3 miles downstream Feltner Rd,39.061028,-77.949583,66,Blue Ridge,66b,Northern Sedimentary and Metasedimentary Ridges,PS84,VRO,Valley,Shenandoah River-Chapel Run,N,PS,Chapel Run-Shenandoah River,207000702,Shenandoah River Basin,1B,Potomac-Shenandoah,Clarke,43,20700070201,RL_1B_239489,IV,PWS pH-6.5-9.5,Yes,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XEM12636,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-BAR010.10,2-BAR010.10_2017_Spring,2017,Spring,95,4/5/2017,Rt. 617 Bridge,37.58777778,-80.09833333,67,Ridge and Valley,67g,Southern Shale Valleys,JU47,BRRO,Blue Ridge,Barbours Creek,N,JU,Barbours Creek,208020112,James River Basin,2A,James-Upper,Craig,45,20802011202,RL_2A_069527,VI, ,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAR10111,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,2-BAR010.10,2-BAR010.10_2017_Fall,2017,Fall,306,11/2/2017,Rt. 617 Bridge,37.58777778,-80.09833333,67,Ridge and Valley,67g,Southern Shale Valleys,JU47,BRRO,Blue Ridge,Barbours Creek,N,JU,Barbours Creek,208020112,James River Basin,2A,James-Upper,Craig,45,20802011202,RL_2A_069527,VI, ,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAR10688,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-BCR007.68,2-BCR007.68_2012_Spring,2012,Spring,102,4/11/2012,Beaver Ck just downstream of Hwy 501,37.32308333,-79.10047222,45,Piedmont,45e,Northern Inner Piedmont,JM12,BRRO,Blue Ridge,Beaver Creek,N,JM,Beaver Creek,208020303,James River Basin,2B,James-Middle,Campbell,31,20802030306,RL_2B_112391,III, ,,,,3,3,16.64214195,186,429,266.3591573,30.97661459,243,0,34.52370071,5.724461044,3.678543144,34.52370071,5292.9,1063.67,208.3820023,41.87679427,NA,BCR3577,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,2-BCR007.68,2-BCR007.68_2012_Fall,2012,Fall,310,11/5/2012,Beaver Ck just downstream of Hwy 501,37.32308333,-79.10047222,45,Piedmont,45e,Northern Inner Piedmont,JM12,BRRO,Blue Ridge,Beaver Creek,N,JM,Beaver Creek,208020303,James River Basin,2B,James-Middle,Campbell,31,20802030306,RL_2B_112391,III, ,,,,3,3,16.64214195,186,429,266.3591573,30.97661459,243,0,34.52370071,5.724461044,3.678543144,34.52370071,5292.9,1063.67,208.3820023,41.87679427,NA,BCR4042,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,2-BLD000.22,2-BLD000.22_2011_Spring,2011,Spring,143,5/23/2011,"Private Br. off Rt. 700, upstr RR br",37.67888889,-79.42666667,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU85,VRO,Valley,Buffalo Creek,N,JU,Buffalo Creek,208020205,James River Basin,2A,James-Upper,Rockbridge,163,20802020505,RL_2A_115041,IV,pH-6.5-9.5,,,,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLD1745,1,Riffle,200,Large,Mountain,LargeMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,2-BLD000.22,2-BLD000.22_2012_Spring,2012,Spring,100,4/9/2012,"Private Br. off Rt. 700, upstr RR br",37.67888889,-79.42666667,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU85,VRO,Valley,Buffalo Creek,N,JU,Buffalo Creek,208020205,James River Basin,2A,James-Upper,Rockbridge,163,20802020505,RL_2A_115041,IV,pH-6.5-9.5,,,,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLD2919,1,Riffle,200,Large,Mountain,LargeMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,2-BLD000.22,2-BLD000.22_2012_Fall,2012,Fall,285,10/11/2012,"Private Br. off Rt. 700, upstr RR br",37.67888889,-79.42666667,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU85,VRO,Valley,Buffalo Creek,N,JU,Buffalo Creek,208020205,James River Basin,2A,James-Upper,Rockbridge,163,20802020505,RL_2A_115041,IV,pH-6.5-9.5,,,,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLD3864,1,Riffle,200,Large,Mountain,LargeMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-BLD012.56,2-BLD012.56_2019_Spring,2019,Spring,115,4/25/2019,~0.65 miles upstream Rt. 251 (Murat),37.7505,-79.535056,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU85,VRO,Valley,Buffalo Creek,N,JU,Buffalo Creek,208020205,James River Basin,2A,James-Upper,Rockbridge,163,20802020505,RL_2A_114678,IV,pH-6.5-9.5,,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLD12083,1,Riffle,200,Large,Mountain,LargeMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,2-BLD012.56,2-BLD012.56_2019_Fall,2019,Fall,253,9/10/2019,~0.65 miles upstream Rt. 251 (Murat),37.7505,-79.535056,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU85,VRO,Valley,Buffalo Creek,N,JU,Buffalo Creek,208020205,James River Basin,2A,James-Upper,Rockbridge,163,20802020505,RL_2A_114678,IV,pH-6.5-9.5,,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLD12638,1,Riffle,200,Large,Mountain,LargeMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-BLP000.79,2-BLP000.79_2011_Fall,2011,Fall,300,10/27/2011,800 ft upstream of Rt. 614 Bridge,38.19527778,-79.57072222,67,Ridge and Valley,67b,Northern Shale Valleys,JU29,VRO,Valley,Bullpasture River-Crab Run,N,JU,Crab Run-Bullpasture River,208020106,James River Basin,2A,James-Upper,Bath,17,20802010605,RL_2A_183672,V, ,,Yes,,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLP2343,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-BLP000.79,2-BLP000.79_2013_Fall,2013,Fall,289,10/16/2013,800 ft upstream of Rt. 614 Bridge,38.19527778,-79.57072222,67,Ridge and Valley,67b,Northern Shale Valleys,JU29,VRO,Valley,Bullpasture River-Crab Run,N,JU,Crab Run-Bullpasture River,208020106,James River Basin,2A,James-Upper,Bath,17,20802010605,RL_2A_183672,V, ,,Yes,,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLP5339,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-BNF003.52,2-BNF003.52_2010_Spring,2010,Spring,82,3/23/2010,Along Rt. 635 in Nat. For.,37.71877222,-79.20181111,66,Blue Ridge,66a,Northern Igneous Ridges,JM28,BRRO,Blue Ridge,Buffalo River-North Fork Buffalo River,N,JM,North Fork Buffalo River-Buffalo River,208020306,James River Basin,2B,James-Middle,Amherst,9,20802030601,RL_2B_116584,VI,"ESW-25, ESW-27",,Yes,Yes,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BNF728,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,2-BNF003.52,2-BNF003.52_2010_Fall,2010,Fall,320,11/16/2010,Along Rt. 635 in Nat. For.,37.71877222,-79.20181111,66,Blue Ridge,66a,Northern Igneous Ridges,JM28,BRRO,Blue Ridge,Buffalo River-North Fork Buffalo River,N,JM,North Fork Buffalo River-Buffalo River,208020306,James River Basin,2B,James-Middle,Amherst,9,20802030601,RL_2B_116584,VI,"ESW-25, ESW-27",,Yes,Yes,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BNF1306,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-BSB000.20,2-BSB000.20_2012_Spring,2012,Spring,107,4/16/2012,Dnstr of Green Pasture Rd,37.83333333,-79.66666667,67,Ridge and Valley,67c,Northern Sandstone Ridges,JU36,BRRO,Blue Ridge,Cowpasture River-Simpson Creek,N,JU,Simpson Creek-Cowpasture River,208020108,James River Basin,2A,James-Upper,Alleghany,5,20802010803,RL_2A_076264,VI,"ESW-19, ESW-20",,Yes,Yes,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BSB3444,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,2-BSB000.20,2-BSB000.20_2012_Fall,2012,Fall,271,9/27/2012,Dnstr of Green Pasture Rd,37.83333333,-79.66666667,67,Ridge and Valley,67c,Northern Sandstone Ridges,JU36,BRRO,Blue Ridge,Cowpasture River-Simpson Creek,N,JU,Simpson Creek-Cowpasture River,208020108,James River Basin,2A,James-Upper,Alleghany,5,20802010803,RL_2A_076264,VI,"ESW-19, ESW-20",,Yes,Yes,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BSB4144,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,2-CRG015.50,2-CRG015.50_2014_Spring,2014,Spring,133,5/13/2014,"Off Rt. 615, upstr of Hipes",37.6487,-79.92969444,67,Ridge and Valley,67b,Northern Shale Valleys,JU48,BRRO,Blue Ridge,Craig Creek-Mill Creek,N,JU,Mill Creek-Craig Creek,208020112,James River Basin,2A,James-Upper,Botetourt,23,20802011203,RL_2A_073910,IV, ,,,,4,4,321.9228195,314,1316,639.2900064,183.7057097,1002,0,61.08472824,12.73452827,7.569375233,61.08472824,84646.43,1030.65,3332.538414,40.57679357,NA,CRG6642,1,Riffle,200,Large,Mountain,LargeMountainSpring,MountainSpring
