StationID,BenSampID,Collection.Date,Collection DateTime,RepNum,Acentrella,Acerpenna,Acroneuria,Adicrophleps hitchcocki,Aedes,Aeshna,Aeshnidae,Agabus,Agapetus,Agarodes,Agnetina,Agrypnia,Allocapnia,Alloperla,Alluaudomyia,Ameletus,Amercaenis,Amphiagrion,Amphinemura,Amphipoda,Anacaena,Anchytarsus,Ancylidae,Ancyronyx variegatus,Anisocentropus pyraloides,Anisoptera,Anopheles,Anthopotamus,Antocha,Apatania,Apataniidae,Arctopsyche,Argia,Arigomphus,Asellidae,Asioplax dolani,Atherix,Atrichopogon,Attaneuria ruralis,Attenella,Baetidae,Baetis,Baetisca,Basiaeschna janata,Beloneuria,Belostoma,Berosus,Bezzia/Palpomyia,Bidessonotus,Bittacomorpha,Blepharicera,Boyeria,Brachycentridae,Brachycentrus,Brachycercus,Branchiobdellidae,Caenidae,Caenis,Callibaetis,Caloparyphus,Calopterygidae,Calopteryx,Cambaridae,Canace,Capniidae,Centroptilum,Ceraclea,Ceratopogon,Ceratopogonidae,Ceratopsyche,Cercobrachys,Cernotina,Chaoborus,Chauliodes,Chelifera,Cheumatopsyche,Chimarra,Chironomidae,Chloroperlidae,Chromagrion conditum,Chrysops,Cinygmula,Clinocera,Clioperla clio,Coenagrion,Coenagrionidae,Coptotomus,Corbicula,Cordulegaster,Corduliidae,Corixidae,Corydalidae,Corydalus,Crambidae,Crangonyctidae,Cryptolabis,Culex,Culicidae,Culicoides,Cultus,Cyphon,Cyrnellus fraternus,Dannella,Dasyhelea,Desmopachria,Dibusa angata,Dicranota,Didymops transversa,Dineutus,Diphetor hageni,Diplectrona,Diploperla,Dixa,Dixella,Dixidae,Dolichopodidae,Dolophilodes,Dromogomphus,Drunella,Dubiraphia,Dytiscidae,Dytiscus,Eccoptura xanthenes,Ectopria,Elmidae,Empididae,Enallagma,Enochrus,Epeorus,Ephemera,Ephemerella,Ephemerellidae,Ephemeridae,Ephoron,Ephydridae,Epiphragma,Epitheca,Erioptera,Erpetogomphus,Erpobdellidae,Erythemis,Eurylophella,Forcipomyia,Fumonta,Gammarus,Glossiphoniidae,Glossosoma,Glossosomatidae,Goera,Goeridae,Goerita,Gomphidae,Gomphus,Gyrinidae,Gyrinus,Habrophlebia vibrans,Habrophlebiodes,Hagenius brevistylus,Haliplus,Hansonoperla,Haploperla,Helichus,Helicopsyche borealis,Helochares,Helocombus bifidus,Helocordulia,Helodidae,Helophorus,Helopicus,Hemerodromia,Heptagenia,Heptageniidae,Hetaerina,Heterocloeon,Heteroplectron americanum,Heterosternuta,Hexagenia,Hexatoma,Hirudinea,Hyalella,Hybomitra,Hydaticus,Hydatophylax argus,Hydracarina,Hydraena,Hydrobiidae,Hydrobius,Hydrochus,Hydroperla,Hydrophilidae,Hydrophilus,Hydroporus,Hydropsyche,Hydropsyche/Ceratopsyche,Hydropsychidae,Hydroptila,Hydroptilidae,Ironoquia,Ischnura,Isogenoides,Isonychia,Isoperla,Iswaeon,Laccophilus,Lanthus,Lepidostoma,Leptoceridae,Leptophlebia,Leptophlebiidae,Lestes,Leucotrichia,Leucrocuta,Leucrocuta/Nixe,Leuctra,Libellula,Libellulidae,Libellulidae/Corduliidae,Limnephilidae,Limnophila,Limonia,Liodessus,Lioporeus,Lumbricidae,Lumbriculidae,Lymnaeidae,Lype diversa,Maccaffertium,Maccaffertium/Stenonema,Macdunnoa,Macromia,Macromiidae,Macronychus glabratus,Macrostemum,Malirekus hastatus,Mallochohelea,Mayatrichia,Micrasema,Microcylloepus,Molanna,Molophilus,Monohelea,Muscidae,Mystacides,Myxosargus,Naididae,Nasiaeschna pentacantha,Nectopsyche,Nemocapnia carolina,Nemouridae,Neoephemera,Neoleptophlebia,Neoperla,Neophylax,Neoplasta,Neoporus,Neotrichia,Neureclipsis,Neurocordulia,Nigronia,Nixe,Notonecta,Nyctiophylax,Ochrotrichia,Odontomyia,Oecetis,Oemopteryx contorta,Oligochaeta,Ophiogomphus,Optioservus,Oreogeton,Ormosia,Orthotrichia,Ostrocerca,Oulimnius,Oxyethira,Pachydiplax longipennis,Palaeagapetus,Palaemonetes,Paracapnia,Paragnetina,Paraleptophlebia,Paraleuctra,Paranemoura,Parapsyche,Pedicia,Peltodytes,Peltoperla,Peltoperlidae,Penelomax septentrionalis,Pericoma,Perithemis,Perlesta,Perlidae,Perlinella,Perlodidae,Petrophila,Philopotamidae,Phoridae,Phryganea,Phryganeidae,Phylocentropus,Physidae,Pilaria,Piscicolidae,Pisidiidae,Planorbidae,Plathemis lydia,Platycentropus,Plauditus,Plectrocnemia,Pleuroceridae,Polycentropodidae,Polycentropus,Potamyia flava,Probezzia,Procloeon,Progomphus,Promoresia,Prosimulium,Prostoia,Prostoma,Protoplasa fitchii,Protoptila,Psephenidae,Psephenus,Pseudocloeon,Pseudolimnophila,Psilotreta,Psychoda,Psychodidae,Psychomyia,Psychomyiidae,Pteronarcys,Ptilostomis,Ptychoptera,Ptychopteridae,Pycnopsyche,Pycnopsyche/Hydatophylax,Ranatra,Rasvena terna,Remenus,Rhantus,Rhithrogena,Rhyacophila,Sanfilippodytes,Sciomyzidae,Scirtidae,Serratella,Serromyia,Setodes,Shipsa,Sialis,Sigara,Simuliidae,Simulium,Siphlonurus,Siphloplecton,Sisyridae,Somatochlora,Soyedina,Sparganophilidae,Sperchopsis tessellata,Sphaeromias,Stactobiella,Stegopterna,Stenacron,Stenelmis,Stenonema,Stilobezzia,Stratiomyidae,Strophopteryx,Stylogomphus,Stylurus,Suwallia,Sweltsa,Sympetrum,Syrphidae,Tabanidae,Tabanus,Taenionema atlanticum,Taeniopterygidae,Taeniopteryx,Tallaperla,Tanysphyrus,Telmatoscopus,Teloganopsis deficiens,Thaumaleidae,Theliopsyche,Timpanoga hecuba,Tipula,Tipulidae,Triaenodes,Trichoclinocera,Tricladida,Tricorythodes,Tropisternus,Tsalia berneri,Tubificidae,Unionidae,Valvatidae,Viehoperla ada,Viviparidae,Wiedemannia,Wormaldia,Yugus,Zapada,Zealeuctra
4AXMP000.44,XMP4692,6/3/2013,6/3/2013,1,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,118,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2-SFT019.15,SFT1143,4/15/2010,4/15/2010,1,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,1,,,,15,,,,,,,,,1,,,,,,,,,2,,118,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,10,,,,,1,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,
2-ALL000.19,ALL4944,5/6/2013,5/6/2013,1,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,3,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4ATRO001.16,TRO6356,5/9/2014,5/9/2014,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,5,,,,,2,,,,,,,,,,,,,3,,117,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,
2-PLC001.49,PLC6099,4/24/2014,4/24/2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,117,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
4AMEY016.00,MEY4816,4/23/2013,4/23/2013,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,2,1,117,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,4,2,,,1,,5,,,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,
5AWIL002.42,WIL10070,4/18/2017,4/18/2017,1,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,,,,,3,,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5AGRV001.59,GRV12683,10/1/2019,10/1/2019,1,,,,,,,,,,,,,,,,,,,,,,,4,3,,,1,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,2,4,117,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,6,1,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,
4ATRO001.16,TRO8450,4/13/2016,4/13/2016,1,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,
5ACHS006.33,CHS7757,11/24/2015,11/24/2015,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,9,,116,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ATKR000.69,TKR9492,11/8/2016,11/8/2016,1,4,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-SLE002.65,SLE2671,9/20/2011,9/20/2011,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,1,,,,,,,,,,,,,,1,7,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,4,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,3,,,2,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2BACH000.46,ACH10718,3/29/2018,3/29/2018,1,5,,1,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,9,4,116,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,
8-LDN001.19,LDN7509,5/6/2015,5/6/2015,1,15,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,
4ABCE001.32,BCE11295,6/5/2018,6/5/2018,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,115,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-MAR011.09,Mar-80,4/21/2016,4/21/2016,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,3,,,,,,,,1,,,,,,,,,,,,,,1,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,8,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6BLWS000.90,LWS7043,4/13/2015,4/13/2015,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,12,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2-GDC000.52,GDC1473,3/22/2011,3/22/2011,1,,,,,,,,,,,,,,,,9,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,1,,1,,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,5,,,,,,,,,,1,,,,,,,,9,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4AMRY003.58,MRY10784,4/5/2018,4/5/2018,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,115,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,1,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,
4AEKH003.68,EKH7085,4/28/2015,4/28/2015,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,115,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,
5AFRC011.93,FRC4043,9/25/2012,9/25/2012,1,,,,,,,1,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,114,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,
2-HRP000.42,HRP1421,11/10/2010,11/10/2010,1,,,,,,,,,,,,,8,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,1,,,2,,,,,,,,,,5,,114,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,1,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,1,,,,,,,,,,,,,,,
2-SBT000.17,SBT19068,5/6/2020,5/6/2020,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
