DataSource,UID,StationID,BenSampID,Collection Date,Collection DateTime,RepNum,Acentrella,Acerpenna,Acroneuria,Adicrophleps hitchcocki,Aedes,Aeshna,Aeshnidae,Agabus,Agapetus,Agarodes,Agnetina,Agrypnia,Allocapnia,Alloperla,Alluaudomyia,Ameletus,Amercaenis,Amphiagrion,Amphinemura,Amphipoda,Anacaena,Anchytarsus,Ancylidae,Ancyronyx variegatus,Anisocentropus pyraloides,Anopheles,Anthopotamus,Antocha,Apatania,Arctopsyche,Argia,Arigomphus,Asellidae,Asioplax dolani,Atherix,Atrichopogon,Attaneuria ruralis,Attenella,Baetidae,Baetis,Baetisca,Basiaeschna janata,Beloneuria,Belostoma,Berosus,Bezzia/Palpomyia,Bidessonotus,Bittacomorpha,Blepharicera,Boyeria,Brachycentrus,Brachycercus,Branchiobdellidae,Caenis,Callibaetis,Caloparyphus,Calopterygidae,Calopteryx,Cambaridae,Canace,Capniidae,Centroptilum,Ceraclea,Ceratopogon,Ceratopogonidae,Ceratopsyche,Cercobrachys,Cernotina,Chaoborus,Chauliodes,Chelifera,Cheumatopsyche,Chimarra,Chironomidae,Chloroperlidae,Chromagrion conditum,Chrysops,Cinygmula,Clinocera,Clioperla clio,Coenagrion,Coenagrionidae,Coptotomus,Corbicula,Cordulegaster,Corduliidae,Corixidae,Corydalidae,Corydalus,Crambidae,Crangonyctidae,Cryptolabis,Culex,Culicidae,Culicoides,Cultus,Cyphon,Cyrnellus fraternus,Dannella,Dasyhelea,Desmopachria,Dibusa angata,Dicranota,Didymops transversa,Dineutus,Diphetor hageni,Diplectrona,Diploperla,Dixa,Dixella,Dixidae,Dolichopodidae,Dolophilodes,Dromogomphus,Drunella,Dryopidae,Dubiraphia,Dytiscidae,Dytiscus,Eccoptura xanthenes,Ectopria,Elmidae,Empididae,Enallagma,Enochrus,Epeorus,Ephemera,Ephemerella,Ephemerellidae,Ephemeridae,Ephoron,Ephydridae,Epiphragma,Epitheca,Erioptera,Erpetogomphus,Erpobdellidae,Erythemis,Eurylophella,Forcipomyia,Fumonta,Gammarus,Glossiphoniidae,Glossosoma,Glossosomatidae,Goera,Goeridae,Goerita,Gomphidae,Gomphus,Gyrinidae,Gyrinus,Habrophlebia vibrans,Habrophlebiodes,Hagenius brevistylus,Haliplus,Hansonoperla,Haploperla,Helichus,Helicopsyche borealis,Helochares,Helocombus bifidus,Helocordulia,Helodidae,Helophorus,Helopicus,Hemerodromia,Heptagenia,Heptageniidae,Hetaerina,Heterocloeon,Heteroplectron americanum,Heterosternuta,Hexagenia,Hexatoma,Hirudinea,Hyalella,Hybomitra,Hydaticus,Hydatophylax argus,Hydracarina,Hydraena,Hydrobiidae,Hydrobius,Hydrochus,Hydroperla,Hydrophilidae,Hydrophilus,Hydroporus,Hydropsyche,Hydropsyche/Ceratopsyche,Hydropsychidae,Hydroptila,Hydroptilidae,Ironoquia,Ischnura,Isogenoides,Isonychia,Isoperla,Iswaeon,Laccophilus,Lanthus,Lepidostoma,Leptoceridae,Leptophlebia,Leptophlebiidae,Lestes,Leucotrichia,Leucrocuta,Leucrocuta/Nixe,Leuctra,Libellula,Libellulidae,Libellulidae/Corduliidae,Limnephilidae,Limnophila,Limonia,Liodessus,Lioporeus,Lumbricidae,Lumbriculidae,Lymnaeidae,Lype diversa,Maccaffertium,Maccaffertium/Stenonema,Macdunnoa,Macromia,Macromiidae,Macronychus glabratus,Macrostemum,Malirekus hastatus,Mallochohelea,Mayatrichia,Micrasema,Microcylloepus,Molanna,Molophilus,Monohelea,Muscidae,Mystacides,Myxosargus,Naididae,Nasiaeschna pentacantha,Nectopsyche,Nemocapnia carolina,Nemouridae,Neoephemera,Neoleptophlebia,Neoperla,Neophylax,Neoplasta,Neoporus,Neotrichia,Neureclipsis,Neurocordulia,Nigronia,Nixe,Notonecta,Nyctiophylax,Ochrotrichia,Odontomyia,Oecetis,Oemopteryx contorta,Oligochaeta,Ophiogomphus,Optioservus,Oreogeton,Ormosia,Orthotrichia,Ostrocerca,Oulimnius,Oxyethira,Pachydiplax longipennis,Palaeagapetus,Palaemonetes,Paracapnia,Paragnetina,Paraleptophlebia,Paraleuctra,Paranemoura,Parapsyche,Pedicia,Peltodytes,Peltoperla,Peltoperlidae,Penelomax septentrionalis,Pericoma,Pericoma/Telmatoscopus,Perithemis,Perlesta,Perlidae,Perlinella,Perlodidae,Petrophila,Philopotamidae,Phoridae,Phryganea,Phryganeidae,Phylocentropus,Physidae,Pilaria,Piscicolidae,Pisidiidae,Planorbidae,Plathemis lydia,Platycentropus,Plauditus,Plectrocnemia,Pleuroceridae,Polycentropodidae,Polycentropus,Potamyia flava,Probezzia,Procloeon,Progomphus,Promoresia,Prosimulium,Prostoia,Prostoma,Protoplasa fitchii,Protoptila,Psephenidae,Psephenus,Pseudocloeon,Pseudolimnophila,,Psychoda,Psychodidae,Psychomyia,Psychomyiidae,Pteronarcys,Ptilostomis,Ptychoptera,Ptychopteridae,Pycnopsyche,Pycnopsyche/Hydatophylax,Ranatra,Rasvena terna,Remenus,Rhantus,Rhithrogena,Rhyacophila,Sanfilippodytes,Sciomyzidae,Scirtidae,Serratella,Serromyia,Setodes,Shipsa,Sialis,Sigara,Simuliidae,Simulium,Siphlonurus,Siphloplecton,Sisyridae,Somatochlora,Soyedina,Sparganophilidae,Sperchopsis tessellata,Sphaeromias,Stactobiella,Stegopterna,Stenacron,Stenelmis,Stenonema,Stilobezzia,Stratiomyidae,Strophopteryx,Stylogomphus,Stylurus,Suwallia,Sweltsa,Sympetrum,Syrphidae,Tabanidae,Tabanus,Taenionema atlanticum,Taeniopterygidae,Taeniopteryx,Tallaperla,Tanysphyrus,Telmatoscopus,Teloganopsis deficiens,Thaumaleidae,Theliopsyche,Timpanoga hecuba,Tipula,Tipulidae,Triaenodes,Trichoclinocera,Tricladida,Tricorythodes,Tropisternus,Tsalia berneri,Tubificidae,Uenoidae,Unionidae,Valvatidae,Viehoperla ada,Viviparidae,Wiedemannia,Wormaldia,Yugus,Zapada,Zealeuctra,Cambarus,Enchytraeidae,Choroterpes basalis
VDEQ_BUG,2-BAR010.10_2017_Fall,2-BAR010.10,BAR10688,11/2/2017,2017-11-02T04:00:00Z,1,,,1,,,,,,,,,,9,,,,,,1,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,13,,9,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,6,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,5,,,,,,,,17,10,,,,,,,,,,11,,4,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,10,1,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,
WVA_BUG,OGU-00470-0_78562,OGU-00470-0,,4/29/2014,,0,,,1,,,,,,,,,,,,,3,,,48,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,1,,,,,,6,,,,,,3,,,,,35,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVA_BUG,KNU-00120-0.9_78013,KNU-00120-0.9,,4/15/2014,,0,,,2,,,,,,,,,,,,,1,,,50,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,13,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,,,,,,4,,,,,,,,7,,,,,19,,9,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,10,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,,,2,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,4ASDE002.65_2010_Spring,4ASDE002.65,SDE1113,4/5/2010,2010-04-05T04:00:00Z,1,,1,,,,,,,,,,,,,,,,,11,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,5,3,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,4ATRB000.97_2013_Spring,4ATRB000.97,TRB4831,4/9/2013,2013-04-09T04:00:00Z,1,2,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,65,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,46,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,3,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,16,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-XSP000.97_2013_Spring,2-XSP000.97,XSP5049,4/30/2013,2013-04-30T04:00:00Z,1,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,,,,,,,,,,,,,,,,,,,12,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,11,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,9,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,4AOST002.01_2013_Fall,4AOST002.01,OST5215,11/12/2013,2013-11-12T05:00:00Z,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,3,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5,,,,,,,,,,,,,59,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,2,10,1,,,,,,14,,,3,,3,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,6,,,,,,2,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,10,,,,,,,8,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,6CGAS000.45_2014_Spring,6CGAS000.45,GAS6000,3/27/2014,2014-03-27T04:00:00Z,1,3,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,6,2,48,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,1,,,,,8,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,13,,,,,,,,,,,,3,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,4,,,,,,,1,7,1,,,,,,,,,,,,,1,,2,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,14,,,,,,,,,,,2,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-CSR003.94_2014_Fall,2-CSR003.94,CSR6716,9/11/2014,2014-09-11T04:00:00Z,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,17,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,6,,,,,,,,13,,,5,,12,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,1,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,12,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,4ABWR045.80_2015_Spring,4ABWR045.80,BWR7116,5/7/2015,2015-05-07T04:00:00Z,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,10,,93,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,3,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,,,14,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-CAT027.64_2016_Spring,2-CAT027.64,CAT9081,5/16/2016,2016-05-16T04:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,12,,,,,2,,,,,,,,,,,,,,,107,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,,,,,3,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,,,,,,,,,,1,31,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,9-SLT000.50_2020_Spring,9-SLT000.50,SLT19899,5/12/2020,2020-05-12T04:00:00Z,1,72,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,2,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,20,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVA_BUG,KNU-00051-0.9_94639,KNU-00051-0.9,,8/1/2017,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,1,,,,,20,,,,,,34,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,16,,,,,,,,,,,,,19,1,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,14,,,5,,11,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,,,,,,,12,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
WVA_BUG,KE-00783-0.2_94096,KE-00783-0.2,,5/8/2017,,0,,,1,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,1,,,,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,46,,3,,,,,,,1,,,,31,,5,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,8,,,,,,,,,,,9,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,15,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVA_BUG,KL-00061-0.9_94621,KL-00061-0.9,,3/27/2017,,0,,,5,,,,,,,,,,,,,2,,,49,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,17,4,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,5,,,,,2,4,,,,,2,,61,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,4,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,3,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVA_BUG,BST-00092-0.1_94617,BST-00092-0.1,,3/9/2017,,0,,,3,,,,,,1,,,,,,,,,,32,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,,,,,,,,8,,,,,,8,,,,,8,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,8,,,,,,,18,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,2,,,,,,14,,,,,,,,,,,,,,15,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,,,1,
WVA_BUG,OGU-00115-1_85515,OGU-00115-1,,3/22/2016,,0,,,1,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,13,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,29,,,,,,,,,,,,,,9,,,,,48,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,6,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,12,,,,,,,28,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
WVA_BUG,BST-00089-0.1_88678,BST-00089-0.1,,3/22/2016,,0,,,1,,,,,,,,,,,,,5,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,9,2,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,3,,,,,,1,,,,,54,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,9,,,,,,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,11,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,,2,,
WVA_BUG,KNL-00085-1.5_16786,KNL-00085-1.5,,4/23/2003,,0,,,2,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,9,,,,,,,,,,,73,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,6BXGD000.01_2009_Spring,6BXGD000.01,XGD74R200,4/27/2009,2009-04-27T04:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,17,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,4ACNT003.84_2010_Spring,4ACNT003.84,CNT1242,5/25/2010,2010-05-25T04:00:00Z,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,4,,,,,,,,,,,,3,,,42,,,,,,,,,,,,,,,,,,14,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,2,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,,,,,,1,,,,,2,,,,,,,,,,,,,2,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,3,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,1,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,
VDEQ_BUG,4AXOE001.26_2012_Spring,4AXOE001.26,XOE4151,5/2/2012,2012-05-02T04:00:00Z,1,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,27,,,,,,,,1,,,,,4,1,16,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,,,12,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,14,,,,,,,3,,,,,,,25,,,,,,4,,1,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,1,,,,4,,,,,,,7,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
