JRH_Final_Ref_Cod,DataSource,StationID,UID,Coastal,Latitude,Longitude,Sta_Desc,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr
Str,VDEQ_BUG,2DWDY005.35,2DWDY005.35_2009,FALSE,37.15533333,-78.04038889,Approximately 1.0 mile upstream of SR611,45,Piedmont,45f,Northern Outer Piedmont,JA29,PRO,Piedmont,Deep Creek-Little Creek,N,JA,Little Creek-Deep Creek,208020707,James River Basin,2D,Appomattox,Nottoway,135,20802070701,,,,,,,2,2,6.060630693,81,149,118.0963512,11.61609661,68,0,17.74333954,4.23060083,2.319196409,17.74333954,1093.74,1094.83,43.06065317,43.10356658,
Str,VDEQ_BUG,2-GIL000.42,,FALSE,37.522565,-77.412261,Gillie Creek at Williamsburg Ave. BRIDGE,65,Southeastern Plains,65m,Rolling Coastal Plain,JL01,PRO,Piedmont,James River-Almond Creek,T,JL,Almond Creek-James River,208020601,James River Basin,2C,James-Lower,Richmond City,760,20802060101,RL_2C_271557,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-JKS018.68,,FALSE,37.756802,-79.986644,RT. 18 boat ramp,67,Ridge and Valley,67g,Southern Shale Valleys,JU21,BRRO,Blue Ridge,Jackson River-Pounding Mill Creek,N,JU,Pounding Mill Creek-Jackson River,208020105,James River Basin,2A,James-Upper,Covington,580,20802010504,RL_2A_073570,IV, ,,,,,5,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-JKS023.61,2-JKS023.61_2010,FALSE,37.78861111,-80.00083333,JACKSON RIVER AT COVINGTON GAGE,67,Ridge and Valley,67g,Southern Shale Valleys,JU21,BRRO,Blue Ridge,Jackson River-Pounding Mill Creek,N,JU,Pounding Mill Creek-Jackson River,208020105,James River Basin,2A,James-Upper,Alleghany,5,20802010504,RL_2A_073478,IV, ,,,,4,4,611.6403754,371,1378,757.0757937,176.9912276,1007,0,67.10342407,15.76818744,7.925580797,67.10342407,178175.49,7014.786859,,35.92639735,912.53
Str,VDEQ_BUG,2-JKS036.11,,FALSE,37.876939,-79.9771,JACKSON RIVER AT SMITH BRIDGE PARK,67,Ridge and Valley,67g,Southern Shale Valleys,JU10,BRRO,Blue Ridge,Jackson River-Falling Spring Creek,N,JU,Falling Spring Creek-Jackson River,208020105,James River Basin,2A,James-Upper,Alleghany,5,20802010502,RL_2A_074876,VI, ,,Yes,,,4,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-MIS000.04,,FALSE,37.79,-79.41611111,RT. 631 BRIDGE (ROCKBRIDGE COUNTY),67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU76,VRO,Valley,Maury River-Mill Creek,N,JU,Mill Creek-Maury River,208020203,James River Basin,2A,James-Upper,Rockbridge,163,20802020303,RL_2A_114881,IV,pH-6.5-9.5,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-MSC000.60,2-MSC000.60_2014,FALSE,38.01833333,-78.46083333,RWSA WWTP Bridge,64,Northern Piedmont,64c,Piedmont Uplands,JR15,VRO,Valley,Moores Creek,N,JR,Moores Creek,208020404,James River Basin,2B,James-Middle,Albemarle,3,20802040402,RL_2B_201848,III, ,,,,3,3,34.89270844,94,502,189.0487083,61.43922143,408,0,38.21146393,8.737707248,6.332280584,38.21146393,11989.68,472.0349006,,47.2035688,1198.97
Str,VDEQ_BUG,2-MTC001.24,,FALSE,37.1925,-78.37166667,Mountain Cr @ Rt 628,45,Piedmont,45f,Northern Outer Piedmont,JA12,PRO,Piedmont,Mountain Creek,N,JA,Mountain Creek,208020703,James River Basin,2D,Appomattox,Prince Edward,147,20802070303,RL_2D_139085,III, ,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-MWC000.60,2-MWC000.60_2008,FALSE,38.045,-78.46305555,HOLMES AVENUE box culvert,64,Northern Piedmont,64c,Piedmont Uplands,JR14,VRO,Valley,Rivanna River-Meadow Creek,N,JR,Meadow Creek-Rivanna River,208020404,James River Basin,2B,James-Middle,Charlottesville,540,20802040401,RL_2B_201824,III, ,,,,1,1,0.370773903,102,155,133.7993226,9.57412825,53,0,12.97109413,4.912782479,2.455958377,12.97109413,2384.22,93.86697982,,46.90829305,1191.47
Str,VDEQ_BUG,2-NBB006.16,2-NBB006.16_2018,FALSE,37.364417,-77.999361,2018 Probabilistic monitoring site,45,Piedmont,45f,Northern Outer Piedmont,JA26,PRO,Piedmont,Nibbs Creek,N,JA,Nibbs Creek,208020705,James River Basin,2D,Appomattox,Amelia,7,20802070503,RL_2D_168252,III, ,,,,3,,14.94670157,75,142,106.5991006,12.07693625,67,0,19.77333069,3.663481056,2.055945565,19.77333069,5401.04,1077.89,212.6394849,42.43663709,
Str,VDEQ_BUG,2-NOR000.20,,FALSE,37.7474,-78.20888333,Rt. 654 bridge,45,Piedmont,45e,Northern Inner Piedmont,JM58,VRO,Valley,James River-Bear Garden Creek,N,JM,Bear Garden Creek-James River,208020315,James River Basin,2B,James-Middle,Fluvanna,65,20802031502,RL_2B_164801,III, ,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-NOR003.28,2-NOR003.28_2010,FALSE,37.75786111,-78.24944444,Below F.U.M.A. STP Discharge,45,Piedmont,45e,Northern Inner Piedmont,JM58,VRO,Valley,James River-Bear Garden Creek,N,JM,Bear Garden Creek-James River,208020315,James River Basin,2B,James-Middle,Fluvanna,65,20802031502,RL_2B_164673,III, ,,,,1,1,2.011283364,82,152,113.732834,10.43681975,70,0,13.45097542,3.251975931,1.882362903,13.45097542,4154.3,163.5552064,,40.88899846,1038.58
Str,VDEQ_BUG,2-NOR003.59,,FALSE,37.75730556,-78.25056667,Upstream of F.U.M.A Discharge,45,Piedmont,45e,Northern Inner Piedmont,JM58,VRO,Valley,James River-Bear Garden Creek,N,JM,Bear Garden Creek-James River,208020315,James River Basin,2B,James-Middle,Fluvanna,65,20802031502,RL_2B_164773,III, ,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-NOR003.75,,FALSE,37.75555556,-78.25194444,North Creek Upstream of UT NC Confluence,45,Piedmont,45e,Northern Inner Piedmont,JM58,VRO,Valley,James River-Bear Garden Creek,N,JM,Bear Garden Creek-James River,208020315,James River Basin,2B,James-Middle,Fluvanna,65,20802031502,RL_2B_164679,III, ,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-NUT000.62,2-NUT000.62_2010,FALSE,37.42094444,-77.62444444,Nuttree Br Approx. 3/10 mile DS Rt. 360,45,Piedmont,45f,Northern Outer Piedmont,JA42,PRO,Piedmont,Swift Creek-Third Branch,N,JA,Third Branch-Swift Creek,208020709,James River Basin,2D,Appomattox,Chesterfield,41,20802070902,RL_2D_173039,III, ,,,,2,2,5.303962606,41,112,79.2025954,8.363569418,71,0,18.92808723,2.518309063,1.659946,18.92808723,1089.23,1088.78,42.88309402,42.86537748,
Str,VDEQ_BUG,2-PLC001.49,,FALSE,38.10508889,-78.43516111,d.s. Ashwood Blvd. bridge,64,Northern Piedmont,64c,Piedmont Uplands,JR08,VRO,Valley,South Fork Rivanna River,N,JR,South Fork Rivanna River,208020402,James River Basin,2B,James-Middle,Albemarle,3,20802040203,RL_2B_202474,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-RHC000.58,2-RHC000.58_2010,FALSE,37.21725,-77.44416667,Rohoic Creek At Rt. 460,65,Southeastern Plains,65m,Rolling Coastal Plain,JA40,PRO,Piedmont,Appomattox River-Oldtown Creek,T,JA,Oldtown Creek-Appomattox River,208020710,James River Basin,2D,Appomattox,Petersburg,730,20802071001,RL_2D_254555,III, ,,,,3,,9.425371453,19,64,46.80174713,7.039770862,45,0,14.59561634,2.145010536,1.604063137,14.59561634,3327.8,131.0158188,,43.69018107,1109.73
Str,VDEQ_BUG,2-RRS001.81,,FALSE,38.09513889,-78.44483056,"at soccer park off Rt. 643, river left",64,Northern Piedmont,64c,Piedmont Uplands,JR08,VRO,Valley,South Fork Rivanna River,N,JR,South Fork Rivanna River,208020402,James River Basin,2B,James-Middle,Albemarle,3,20802040203,RL_2B_202593,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-SBT000.17,,FALSE,38.056817,-78.6994,Rt. 240 Bridge (Crozet Avenue),64,Northern Piedmont,64c,Piedmont Uplands,JR02,VRO,Valley,Mechums River-Beaver Creek,N,JR,Beaver Creek-Mechums River,208020401,James River Basin,2B,James-Middle,Albemarle,3,20802040102,RL_2B_192013,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-SDV001.02,2-SDV001.02_2012,FALSE,38.2883,-78.4369,Culvert downstream Rt. 33,64,Northern Piedmont,64c,Piedmont Uplands,JR10,VRO,Valley,Swift Run,N,JR,Swift Run,208020403,James River Basin,2B,James-Middle,Greene,79,20802040302,RL_2B_204132,III, ,,,,1,,1.098733257,173,357,202.8277539,21.30754646,184,0,24.06834221,4.211645967,2.881313216,24.06834221,4588.24,1148.25,180.6394676,45.20671733,
Str,VDEQ_BUG,2-SFT019.15,,FALSE,37.36777778,-77.51780556,RT. 655 BRIDGE,45,Piedmont,45f,Northern Outer Piedmont,JA42,PRO,Piedmont,Swift Creek-Third Branch,N,JA,Third Branch-Swift Creek,208020709,James River Basin,2D,Appomattox,Chesterfield,41,20802070902,RL_2D_270737,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-SFT025.32,,FALSE,37.39538889,-77.59702778,"SWIFT CR, RT. 653 BRIDGE",45,Piedmont,45f,Northern Outer Piedmont,JA42,PRO,Piedmont,Swift Creek-Third Branch,N,JA,Third Branch-Swift Creek,208020709,James River Basin,2D,Appomattox,Chesterfield,41,20802070902,RL_2D_173231,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-SNJ000.19,,FALSE,37.61722222,-77.59277778,"STONY RUN, FALCON BRIDGE RD",45,Piedmont,45f,Northern Outer Piedmont,JM84,PRO,Piedmont,Tuckahoe Creek,N,JM,Tuckahoe Creek,208020506,James River Basin,2B,James-Middle,Henrico,87,20802050605,RL_2B_174796,III,"PWS, o",Yes,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-SNK000.88,,FALSE,38.04044444,-78.47733333,Above McIntire Rd. Culvert,64,Northern Piedmont,64c,Piedmont Uplands,JR14,VRO,Valley,Rivanna River-Meadow Creek,N,JR,Meadow Creek-Rivanna River,208020404,James River Basin,2B,James-Middle,Charlottesville,540,20802040401,RL_2B_201890,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-WDS000.12,,FALSE,37.79183333,-79.42961111,Upstream Rt. 303 bridge,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU76,VRO,Valley,Maury River-Mill Creek,N,JU,Mill Creek-Maury River,208020203,James River Basin,2A,James-Upper,Lexington,678,20802020303,RL_2A_114859,IV,pH-6.5-9.5,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-WDS002.17,,FALSE,37.77841667,-79.45675,Upstream of Ross Road,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,JU76,VRO,Valley,Maury River-Mill Creek,N,JU,Mill Creek-Maury River,208020203,James River Basin,2A,James-Upper,Rockbridge,163,20802020303,RL_2A_114869,IV,pH-6.5-9.5,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-WLS055.54,,FALSE,37.44111111,-78.5375,Willis River @ Rt. 637,45,Piedmont,45e,Northern Inner Piedmont,JM63,PRO,Piedmont,Willis River-Bishop Creek,N,JM,Bishop Creek-Willis River,208020502,James River Basin,2B,James-Middle,Buckingham,29,20802050201,RL_2B_154427,III, ,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-WTK001.50,,FALSE,37.25333333,-77.73888889,RT. 622 BRIDGE,45,Piedmont,45f,Northern Outer Piedmont,JA34,PRO,Piedmont,Appomattox River-Winticomack Creek,N,JA,Winticomack Creek-Appomattox River,208020708,James River Basin,2D,Appomattox,Amelia,7,20802070801,RL_2D_152835,VII, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-XJV000.25,,FALSE,38.072,-78.6928,Helt Lane Private Property,64,Northern Piedmont,64c,Piedmont Uplands,JR02,VRO,Valley,Mechums River-Beaver Creek,N,JR,Beaver Creek-Mechums River,208020401,James River Basin,2B,James-Middle,Albemarle,3,20802040102,RL_2B_191998,III,PWS,Yes,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-XSN000.08,,FALSE,38.04,-78.47772222,Alongside Allied Concrete,64,Northern Piedmont,64c,Piedmont Uplands,JR14,VRO,Valley,Rivanna River-Meadow Creek,N,JR,Meadow Creek-Rivanna River,208020404,James River Basin,2B,James-Middle,Charlottesville,540,20802040401,RL_2B_201902,III, ,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,2-XYT000.29,,FALSE,37.63802778,-77.60188889,UT- Stony Run USS Barrington fuel spill,45,Piedmont,45f,Northern Outer Piedmont,JM84,PRO,Piedmont,Tuckahoe Creek,N,JM,Tuckahoe Creek,208020506,James River Basin,2B,James-Middle,Henrico,87,20802050605,RL_2B_179274,III,"PWS, o",Yes,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-BRK002.52,3-BRK002.52_2018,FALSE,38.400908,-77.869259,~0.1 mile downstream Rt. 647,64,Northern Piedmont,64a,Triassic Lowlands,RA39,NRO,Northern,Rapidan River-Potato Run,N,RA,Potato Run-Rapidan River,208010310,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801031003,RL_03_221241,III,,,,,3,3,9.876923052,68,134,94.79317141,10.5119689,66,0,10.33712864,2.170904082,1.338396335,10.33712864,2157.33,1075.59,84.93429783,42.34608586,
Str,VDEQ_BUG,3-BRK002.64,3-BRK002.64_2009,FALSE,38.402102,-77.869741,Rt. # 647  (Batna Rd),64,Northern Piedmont,64a,Triassic Lowlands,RA39,NRO,Northern,Rapidan River-Potato Run,N,RA,Potato Run-Rapidan River,208010310,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801031003,RL_03_221204,III,,,,,3,3,3.702874141,69,134,95.00483215,11.02100474,65,0,10.33712864,2.120925835,1.374559014,10.33712864,1081.74,42.58821197,,42.34608586,1075.59
Str,VDEQ_BUG,3-CED000.59,,FALSE,38.36361111,-77.97572222,Rt. # 522  (Zachary Taylor Hwy),64,Northern Piedmont,64b,Trap Rock and Conglomerate Uplands,RA38,NRO,Northern,Cedar Run,N,RA,Cedar Run,208010310,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801031002,RL_03_220421,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-FLA001.93,,FALSE,38.48880556,-77.84516667,Rt. # 675  (Thoms Rd),64,Northern Piedmont,64a,Triassic Lowlands,RA21,NRO,Northern,Mountain Run-Flat Run,N,RA,Flat Run-Mountain Run,208010305,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030503,RL_03_221723,III,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-GIN002.64,,TRUE,38.19358333,-77.14863889,Rt. # 625  (Salem Church Rd),65,Southeastern Plains,65m,Rolling Coastal Plain,RA51,NRO,Northern,Rappahannock River-Goldenvale Creek,T,RA,Goldenvale Creek-Rappahannock River,208010402,Rappahannock River Basin,3,Rappahannock,King George,99,20801040203,RL_03_309056,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-GRA002.01,,FALSE,38.317,-78.12816667,Rt. # 15  (James Madison Hwy),64,Northern Piedmont,64a,Triassic Lowlands,RA36,NRO,Northern,Robinson River-Great Run,N,RA,Great Run-Robinson River,208010309,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030906,RL_03_207789,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-GRT001.70,,FALSE,38.64277778,-77.85972222,Rt. # 687  (Opal Rd),64,Northern Piedmont,64c,Piedmont Uplands,RA07,NRO,Northern,Rappahannock River-Great Run,N,RA,Great Run-Rappahannock River,208010302,Rappahannock River Basin,3,Rappahannock,Fauquier,61,20801030203,RL_03_223797,III,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-JOA000.80,,FALSE,38.46783333,-77.90108333,Rt. # 663 (Stevensburg Rd),64,Northern Piedmont,64a,Triassic Lowlands,RA20,NRO,Northern,Jonas Run,N,RA,Jonas Run,208010305,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030502,RL_03_220714,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-LDR000.70,,FALSE,38.38944444,-78.21888889,Rt. # 680  (Gate Rd),64,Northern Piedmont,64c,Piedmont Uplands,RA34,NRO,Northern,Robinson River-Deep Run,N,RA,Deep Run-Robinson River,208010309,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030904,RL_03_210182,III,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-LIA003.14,3-LIA003.14_2013,FALSE,38.3015,-77.4163,0.02 RM downstream from Rt. 606,65,Southeastern Plains,65m,Rolling Coastal Plain,RA46,NRO,Northern,Rappahannock River-Hazel Run,T,RA,Hazel Run-Rappahannock River,208010401,Rappahannock River Basin,3,Rappahannock,Stafford,179,20801040102,RL_03_305888,III,,,,,1,1,2.093850982,31,70,53.18504055,8.716764215,39,0,11.56505394,2.723450396,1.718486253,11.56505394,1037.59,1045.12,40.85002206,41.14647891,
Str,VDEQ_BUG,3-MTN005.79,,FALSE,38.46044444,-77.81377778,Rt. 672 (Stones Mill Rd),64,Northern Piedmont,64a,Triassic Lowlands,RA21,NRO,Northern,Mountain Run-Flat Run,N,RA,Flat Run-Mountain Run,208010305,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030503,RL_03_221922,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-MTN014.88,,FALSE,38.45338889,-77.90080555,Rt. # 663 (Stevensburg Rd),64,Northern Piedmont,64a,Triassic Lowlands,RA19,NRO,Northern,Mountain Run-Hiders Branch,N,RA,Hiders Branch-Mountain Run,208010305,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030501,RL_03_220722,III,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-MTN021.11,,FALSE,38.4725,-77.97305555,Rt. # 799  (Keyser Rd),64,Northern Piedmont,64a,Triassic Lowlands,RA19,NRO,Northern,Mountain Run-Hiders Branch,N,RA,Hiders Branch-Mountain Run,208010305,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030501,RL_03_220692,III,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-MTR003.51,,FALSE,38.35341667,-77.89375,Rt. # 611  (Raccoon Ford Rd),45,Piedmont,45e,Northern Inner Piedmont,RA40,NRO,Northern,Mountain Run-Mill Run,N,RA,Mill Run-Mountain Run,208010311,Rappahannock River Basin,3,Rappahannock,Orange,137,20801031101,RL_03_216050,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-PBC005.12,3-PBC005.12_2012,TRUE,38.1205,-77.1443,~2.0 RM upstream from Rt. # 17,65,Southeastern Plains,65m,Rolling Coastal Plain,RA52,NRO,Northern,Rappahannock River-Portobago Creek,T,RA,Portobago Creek-Rappahannock River,208010403,Rappahannock River Basin,3,Rappahannock,Essex,57,20801040301,,,,,,,2,2,8.296559741,6,72,47.90505203,11.82796692,66,0,17.97849655,4.053000002,2.422141611,17.97849655,2148.95,1070.87,84.6043764,42.16025899,
Str,VDEQ_BUG,3-POH000.48,,FALSE,38.53255556,-78.23658333,Rt. # 603  (Hughes River Rd),64,Northern Piedmont,64c,Piedmont Uplands,RA08,NRO,Northern,Hughes River,N,RA,Hughes River,208010304,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030401,RL_03_210442,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-RUN000.13,,FALSE,38.07888889,-76.8425,Ruin Branch Just above Mouth,65,Southeastern Plains,65m,Rolling Coastal Plain,RA57,PRO,Piedmont,Cat Point Creek-The Big Swamp,N,RA,The Big Swamp-Cat Point Creek,208010404,Rappahannock River Basin,3,Rappahannock,Richmond,159,20801040401,,,,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-WHO001.51,3-WHO001.51_2016,FALSE,38.39326944,-78.25416944,just upstream from Rt. 231,64,Northern Piedmont,64c,Piedmont Uplands,RA33,NRO,Northern,White Oak Run,N,RA,White Oak Run,208010309,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030903,RL_03_210021,III,,,,,2,,16.75685621,126,641,231.4716666,85.80308187,515,0,38.73185349,9.564537192,6.506563826,38.73185349,4522.62,1109.41,178.0560017,43.67758264,
Str,VDEQ_BUG,3-XHQ000.35,,FALSE,38.3789,-77.99362222,0.26 RM downstream from Rt. # 522,64,Northern Piedmont,64a,Triassic Lowlands,RA38,NRO,Northern,Cedar Run,N,RA,Cedar Run,208010310,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801031002,,,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,3-XHU000.04,3-XHU000.04_2011,FALSE,38.8492,-77.9945,~0.1 RM above conf. w/ W. Br. Thumb Run,64,Northern Piedmont,64c,Piedmont Uplands,RA04,NRO,Northern,Thumb Run,N,RA,Thumb Run,208010301,Rappahannock River Basin,3,Rappahannock,Fauquier,61,20801030104,,,,,,,1,1,0.200092122,174,220,198.9169279,10.70502143,46,0.355126977,13.79836273,4.514054572,2.631518117,13.44323575,1029.53,1029.53,40.53269905,40.53269905,
Str,VDEQ_BUG,3-XMO000.41,3-XMO000.41_2018,FALSE,38.51285,-77.936531,0.02 mile downstream from Rt. 685,64,Northern Piedmont,64a,Triassic Lowlands,RA20,NRO,Northern,Jonas Run,N,RA,Jonas Run,208010305,Rappahannock River Basin,3,Rappahannock,Culpeper,47,20801030502,RL_03_220728,III,,,,,1,1,1.132201751,106,177,131.4569684,15.37887549,71,0,12.9165144,3.667833752,2.137725848,12.9165144,1086.59,1086.59,42.77915696,42.77915696,
Str,VDEQ_BUG,4ABAU000.25,4ABAU000.25_2015,FALSE,36.69148055,-79.9067,Off Kohler Road,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_054223,III,PWS,Yes,,,2,,25.41590818,214,489,296.9406269,41.42646352,275,0,42.99943542,7.465617908,4.320810447,42.99943542,7090.45,279.1517255,,46.32600927,1176.68
Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2004,FALSE,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_056889,III,PWS,Yes,,,2,2,2.536446397,309,489,366.8289963,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2011,FALSE,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_056889,III,PWS,Yes,,,2,2,2.536446397,309,489,366.8289963,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2013,FALSE,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_056889,III,PWS,Yes,,,2,2,2.536446397,309,489,366.8289963,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2015,FALSE,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_056889,III,PWS,Yes,,,2,2,2.536446397,309,489,366.8289963,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
Str,VDEQ_BUG,4ABAU011.17,4ABAU011.17_2017,FALSE,36.78152778,-79.83454722,Off Rt. 922 upstream of Rt. 657 crossing,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,301010308,Roanoke River Basin,4A,Roanoke,Henry,89,30101030801,RL_4A_056889,III,PWS,Yes,,,2,2,2.536446397,309,489,366.8289963,31.52493523,180,0,42.99943542,8.135573868,5.375085403,42.99943542,4776.64,1196.02,188.0567945,47.087427,
Str,VDEQ_BUG,4ABCE001.32,,FALSE,37.04836111,-79.95258056,Rt. 731 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU22,BRRO,Blue Ridge,Blackwater River-Madcap Creek,N,RU,Madcap Creek-Blackwater River,301010105,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010503,RL_4A_059459,III,NEW-1,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,4ABDB000.75,,FALSE,36.87777778,-79.05416667,Bradley Cr @ rt 628,45,Piedmont,45e,Northern Inner Piedmont,RD62,BRRO,Blue Ridge,Banister River-Bye Creek,N,RD,Bye Creek-Banister River,301010502,Roanoke River Basin,4A,Roanoke,Halifax,83,30101050207,RL_4A_095396,III,PWS,Yes,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,4ABDB004.35,4ABDB004.35_2012,FALSE,36.90558333,-79.04608333,Bradley Ck north of 621,45,Piedmont,45e,Northern Inner Piedmont,RD62,BRRO,Blue Ridge,Banister River-Bye Creek,N,RD,Bye Creek-Banister River,301010502,Roanoke River Basin,4A,Roanoke,Halifax,83,30101050207,,,,,,,2,2,3.732498956,121,205,171.137189,17.06834199,84,0,18.57048607,5.094912209,2.836967765,18.57048607,1097.29,1097.29,43.20041703,43.20041703,
Str,VDEQ_BUG,4ABHB011.31,,FALSE,36.727947,-78.4504,upstream of Mecklenburg Co landfill,45,Piedmont,45c,Carolina Slate Belt,RL07,BRRO,Blue Ridge,Butcher Creek/John H Kerr Reservoir,N,RL,Butcher Creek,301010209,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,30101020904,RL_4A_130446,III,PWS,Yes,,,,,,,,,,,,,,,,,,,,
